POI_ID,ADDRESS,"﻿""DESCRIPTION""",NAME,GeoJSON,geo_point_2d
9119,3942 HWY 15,Post Office,POST OFFICE (JOYCEVILLE PO),"{""coordinates"": [-76.3375955, 44.3602453], ""type"": ""Point""}","44.3602453, -76.3375955"
8836,160 STUART ST,Queen's University,FILM & MEDIA,"{""coordinates"": [-76.4964282, 44.223742], ""type"": ""Point""}","44.223742, -76.4964282"
9053,699 FIELDSTONE DR,Trail Access,GREENWOOD PARK TRAIL,"{""coordinates"": [-76.4396908, 44.2685485], ""type"": ""Point""}","44.2685485, -76.4396908"
8758,175 RESOURCE RD,Trail Access,CATARAQUI ESTATES BP TRAIL ACCESS,"{""coordinates"": [-76.5630464, 44.2770698], ""type"": ""Point""}","44.2770698, -76.5630464"
7849,,Village,MURVALE,"{""coordinates"": [-76.6519249, 44.3597172], ""type"": ""Point""}","44.3597172, -76.6519249"
8124,,Village,FRANKTOWN,"{""coordinates"": [-76.0610144, 45.041033], ""type"": ""Point""}","45.041033, -76.0610144"
7543,,Village,WAGERVILLE,"{""coordinates"": [-76.8032743, 44.6417851], ""type"": ""Point""}","44.6417851, -76.8032743"
7156,,Village,CLAREVIEW,"{""coordinates"": [-77.095894, 44.5064674], ""type"": ""Point""}","44.5064674, -77.095894"
7740,,Village,ELPHIN,"{""coordinates"": [-76.6170133, 44.9230333], ""type"": ""Point""}","44.9230333, -76.6170133"
7158,,Village,STRATHCONA,"{""coordinates"": [-76.9041847, 44.3041438], ""type"": ""Point""}","44.3041438, -76.9041847"
7453,,Village,CHAFFEYS LOCKS,"{""coordinates"": [-76.3190163, 44.5790335], ""type"": ""Point""}","44.5790335, -76.3190163"
7742,,Village,BUCK LAKE,"{""coordinates"": [-76.452382, 44.5242294], ""type"": ""Point""}","44.5242294, -76.452382"
7466,1175 JOHN COUNTER BLVD,Bus Station,KINGSTON BUS TERMINAL,"{""coordinates"": [-76.5060075, 44.2600723], ""type"": ""Point""}","44.2600723, -76.5060075"
8017,2993 2 HWY,Washroom,GRASS CREEK PARK WASHROOM,"{""coordinates"": [-76.3140073, 44.2964345], ""type"": ""Point""}","44.2964345, -76.3140073"
7142,216 ONTARIO ST,Washroom,CITY HALL (MARKET WING WASHROOMS),"{""coordinates"": [-76.4807976, 44.2300713], ""type"": ""Point""}","44.2300713, -76.4807976"
8018,88 WRIGHT CRES,Washroom,KINGSTON FRONTENAC LIBRARY - CALVIN PARK BRANCH WASHROOM,"{""coordinates"": [-76.5175473, 44.238842], ""type"": ""Point""}","44.238842, -76.5175473"
8019,346 COLLEGE ST,Washroom,COMPTON PARK WASHROOM,"{""coordinates"": [-76.5105277, 44.2346157], ""type"": ""Point""}","44.2346157, -76.5105277"
7716,46 HEAKES LANE,Baseball Field,PCCC BASEBALL FIELD,"{""coordinates"": [-76.5254191, 44.2145522], ""type"": ""Point""}","44.2145522, -76.5254191"
7718,2903 JOYCEVILLE RD,Basketball Court,JOYCEVILLE PUBLIC SCHOOL BASKETBALL COURT,"{""coordinates"": [-76.3344266, 44.3595355], ""type"": ""Point""}","44.3595355, -76.3344266"
7952,760 HWY 15,Post Office,POST OFFICE (BARRIEFIELD PHARMASAVE),"{""coordinates"": [-76.4612441, 44.2529349], ""type"": ""Point""}","44.2529349, -76.4612441"
7373,2437 PRINCESS ST,Post Office,POST OFFICE (SHOPPERS DRUG MART #1429),"{""coordinates"": [-76.5582961, 44.2575827], ""type"": ""Point""}","44.2575827, -76.5582961"
7648,310 KING ST E,Municipal Government Facility,BRITISH WHIG BUILDING,"{""coordinates"": [-76.4819794, 44.2299858], ""type"": ""Point""}","44.2299858, -76.4819794"
7757,1800 JOHN COUNTER BLVD,Train Station,VIA RAIL CANADA,"{""coordinates"": [-76.5367019, 44.2572426], ""type"": ""Point""}","44.2572426, -76.5367019"
7759,920 KING ST,Washroom,LAKE ONTARIO PARK WASHROOM,"{""coordinates"": [-76.5315554, 44.2169237], ""type"": ""Point""}","44.2169237, -76.5315554"
7762,900 HENDERSON BLVD,Washroom,JIM BEATTIE PARK WASHROOM,"{""coordinates"": [-76.5825776, 44.2281006], ""type"": ""Point""}","44.2281006, -76.5825776"
7720,1014 CUNNINGHAM RD,Boat Ramp,RIDEAU ACRES BOAT RAMP,"{""coordinates"": [-76.426015, 44.3073357], ""type"": ""Point""}","44.3073357, -76.426015"
7721,1170 HALIFAX DR,Park,HALIFAX DR PARK,"{""coordinates"": [-76.5572194, 44.2667192], ""type"": ""Point""}","44.2667192, -76.5572194"
8023,739 AUGUSTA DR,Park,AUGUSTA COMMONS WEST PARK,"{""coordinates"": [-76.5552226, 44.2651874], ""type"": ""Point""}","44.2651874, -76.5552226"
7440,343 QUARRY POND CRT,Trail Access,GREENWOOD PARK TRAIL,"{""coordinates"": [-76.4560464, 44.264023], ""type"": ""Point""}","44.264023, -76.4560464"
8024,291 QUARRY POND CRT,Trail Access,GREENWOOD PARK TRAIL,"{""coordinates"": [-76.4523822, 44.2636568], ""type"": ""Point""}","44.2636568, -76.4523822"
7988,303 YORK ST,Playground,KINGSTON MEMORIAL CENTRE PLAYGROUND,"{""coordinates"": [-76.499029, 44.2390049], ""type"": ""Point""}","44.2390049, -76.499029"
7683,444 KINGSDALE AVE,Playground,MEADOWBROOK PARK PLAYGROUND 1,"{""coordinates"": [-76.5445345, 44.2459131], ""type"": ""Point""}","44.2459131, -76.5445345"
7684,3513 BREWER'S MILLS RD,Playground,JOHN BREWER PARK PLAYGROUND,"{""coordinates"": [-76.2817293, 44.4105355], ""type"": ""Point""}","44.4105355, -76.2817293"
7414,292 MOWAT AVE,Playground,WOODLANDS PARK PLAYGROUND,"{""coordinates"": [-76.5223375, 44.2264483], ""type"": ""Point""}","44.2264483, -76.5223375"
7377,2 HWY,Boat Ramp,TRIDENT YACHT CLUPBOAT RAMP,"{""coordinates"": [-76.2602193, 44.3050688], ""type"": ""Point""}","44.3050688, -76.2602193"
7650,76 STUART ST,Queen's University,NICKLE WING,"{""coordinates"": [-76.4930844, 44.2242906], ""type"": ""Point""}","44.2242906, -76.4930844"
7959,76 STUART ST,Queen's University,KIDD WING,"{""coordinates"": [-76.4940676, 44.2234026], ""type"": ""Point""}","44.2234026, -76.4940676"
7381,3766 HWY 15,Penitentiary,JOYCEVILLE INSTITUTION (FARM),"{""coordinates"": [-76.3444985, 44.3545407], ""type"": ""Point""}","44.3545407, -76.3444985"
7651,1641 PERTH RD,Park,CATARAQUI REGION CONSERVATION AUTHORITY,"{""coordinates"": [-76.5090358, 44.2810014], ""type"": ""Point""}","44.2810014, -76.5090358"
7653,860 NORWAY RD,Park,NORWEST PARK,"{""coordinates"": [-76.5769997, 44.257423], ""type"": ""Point""}","44.257423, -76.5769997"
7382,747 HILLVIEW RD,Monument,COLLINS BAY WAR MEMORIAL,"{""coordinates"": [-76.6034873, 44.2442669], ""type"": ""Point""}","44.2442669, -76.6034873"
7471,270 KING ST E,Historic Site,ST. GEORGE'S CATHEDRAL (HISTORIC SITE),"{""coordinates"": [-76.4831033, 44.2294358], ""type"": ""Point""}","44.2294358, -76.4831033"
7472,279 JOHNSON ST,Historic Site,ST. MARY'S CATHEDRAL (HISTORIC SITE),"{""coordinates"": [-76.4897826, 44.2313965], ""type"": ""Point""}","44.2313965, -76.4897826"
7726,12 SICILY DR,Marina,CFB YACHT CLUB,"{""coordinates"": [-76.4513585, 44.2336354], ""type"": ""Point""}","44.2336354, -76.4513585"
8026,1546 BATTERSEA RD,Parking Lot,MONTREAL ST PARK & RIDE (PARKING LOT),"{""coordinates"": [-76.4721143, 44.2791756], ""type"": ""Point""}","44.2791756, -76.4721143"
7145,2931 2 HWY,Park,GRASS CREEK PARK (EXPANSION AREA),"{""coordinates"": [-76.3161716, 44.2932857], ""type"": ""Point""}","44.2932857, -76.3161716"
7146,1350 GARDINERS RD,Soccer Field,CARACO HOME FIELD,"{""coordinates"": [-76.566504, 44.2758289], ""type"": ""Point""}","44.2758289, -76.566504"
7991,346 COLLEGE ST,Playground,COMPTON PARK SWINGSET 1,"{""coordinates"": [-76.5110696, 44.2349779], ""type"": ""Point""}","44.2349779, -76.5110696"
7416,146 GUTHRIE DR,Playground,SNIDER PARK PLAYGROUND 2,"{""coordinates"": [-76.481507, 44.2732589], ""type"": ""Point""}","44.2732589, -76.481507"
7692,1040 MONA DR,Playground,DUNHAM PARK PLAYGROUND 1,"{""coordinates"": [-76.6032905, 44.25544], ""type"": ""Point""}","44.25544, -76.6032905"
7765,236 NELSON ST,Place of Worship,ST. LUKE'S CHURCH,"{""coordinates"": [-76.5023783, 44.2378065], ""type"": ""Point""}","44.2378065, -76.5023783"
7174,490 DAYS RD,Place of Worship,OUR LADY OF LOURDES PARISH,"{""coordinates"": [-76.5697404, 44.2355129], ""type"": ""Point""}","44.2355129, -76.5697404"
8062,820 ROWANTREE CRES,Place of Worship,THE NEW APOSTOLIC CHURCH,"{""coordinates"": [-76.5889851, 44.2530704], ""type"": ""Point""}","44.2530704, -76.5889851"
8063,588 DIVISION ST,Place of Worship,OUR LADY OF FATIMA PARISH,"{""coordinates"": [-76.4965948, 44.2455064], ""type"": ""Point""}","44.2455064, -76.4965948"
7727,11 NAVY WY,Athletic Centre,KMCSRC,"{""coordinates"": [-76.4685747, 44.2367029], ""type"": ""Point""}","44.2367029, -76.4685747"
7728,174 DALTON AV,Trail Access & Parking,K&P DALTON AV ACCESS PNT,"{""coordinates"": [-76.5292935, 44.2701987], ""type"": ""Point""}","44.2701987, -76.5292935"
7444,UNITY RD,Trail Access & Parking,K&P UNITY RD ACCESS PNT,"{""coordinates"": [-76.5861255, 44.3174855], ""type"": ""Point""}","44.3174855, -76.5861255"
7147,2534 MCIVOR RD,Trail Access & Parking,K&P MCIVOR RD ACCESS PNT,"{""coordinates"": [-76.5611134, 44.2867696], ""type"": ""Point""}","44.2867696, -76.5611134"
7994,21 CARLISLE ST,Playground,FRIENDSHIP PARK PLAYGROUND,"{""coordinates"": [-76.4906797, 44.2372695], ""type"": ""Point""}","44.2372695, -76.4906797"
7693,120 NORMAN ROGERS DR,Playground,CENTENNIAL PUBLIC SCHOOL PLAYGROUND 1,"{""coordinates"": [-76.5190431, 44.2311942], ""type"": ""Point""}","44.2311942, -76.5190431"
7997,6 KEYES ST,Playground,KEYES PARK PLAYGROUND,"{""coordinates"": [-76.5647155, 44.209979], ""type"": ""Point""}","44.209979, -76.5647155"
7897,1805 2 HWY,Tennis Court,MADOMA PARK TENNIS COURT,"{""coordinates"": [-76.3752022, 44.2646816], ""type"": ""Point""}","44.2646816, -76.3752022"
7595,244 SIR JOHN A. MACDONALD BLVD,Queen's University,JOHN ORR TOWER,"{""coordinates"": [-76.5145038, 44.2259668], ""type"": ""Point""}","44.2259668, -76.5145038"
7596,78 FIFTH FIELD COMPANY LN,Queen's University,FLEMING HALL - JEMMETT WING,"{""coordinates"": [-76.4943414, 44.2264521], ""type"": ""Point""}","44.2264521, -76.4943414"
7300,60 UNION ST,Queen's University,NICOL HALL,"{""coordinates"": [-76.4937783, 44.2274677], ""type"": ""Point""}","44.2274677, -76.4937783"
7177,314 JOHNSON ST,Place of Worship,BETHEL CHURCH,"{""coordinates"": [-76.4917537, 44.2309582], ""type"": ""Point""}","44.2309582, -76.4917537"
7178,2245 BATTERSEA RD,Place of Worship,CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS,"{""coordinates"": [-76.4633204, 44.3209665], ""type"": ""Point""}","44.3209665, -76.4633204"
7475,1575 WOODBINE RD,Place of Worship,KINGSTON WEST FREE METHODIST CHURCH,"{""coordinates"": [-76.6310308, 44.256814], ""type"": ""Point""}","44.256814, -76.6310308"
7479,954 HUDSON DR,Place of Worship,MASONIC CENTRE,"{""coordinates"": [-76.5849686, 44.2436961], ""type"": ""Point""}","44.2436961, -76.5849686"
7423,1410 SPROULE ST,Playground,HOLSGROVE PUBLIC SCHOOL PLAYGROUND,"{""coordinates"": [-76.6209082, 44.2690714], ""type"": ""Point""}","44.2690714, -76.6209082"
8001,33 BAGOT ST,Fountain,CITY PARK FOUNTAIN,"{""coordinates"": [-76.4879147, 44.2266256], ""type"": ""Point""}","44.2266256, -76.4879147"
8002,1 LAPPAN'S LN,Baseball Field,NOVELIS INC.,"{""coordinates"": [-76.5099863, 44.2426744], ""type"": ""Point""}","44.2426744, -76.5099863"
7426,4075 BATH RD,Baseball Field,COLLINS BAY PUBLIC SCHOOL BASEBALL FIELD 1,"{""coordinates"": [-76.6111887, 44.2417709], ""type"": ""Point""}","44.2417709, -76.6111887"
8003,755 BAYRIDGE DR,Baseball Field,BAYRIDGE PARK BASEBALL FIELD,"{""coordinates"": [-76.5912978, 44.2481498], ""type"": ""Point""}","44.2481498, -76.5912978"
7901,19 UNION ST,Queen's University,WALTER LIGHT HALL,"{""coordinates"": [-76.4916684, 44.2279946], ""type"": ""Point""}","44.2279946, -76.4916684"
7302,64 BADER LANE,Queen's University,STIRLING HALL,"{""coordinates"": [-76.4977137, 44.2245508], ""type"": ""Point""}","44.2245508, -76.4977137"
7303,36 UNIVERSITY AVE,Queen's University,AGNES ETHERINGTON ART CENTRE (QUEEN'S U),"{""coordinates"": [-76.4962624, 44.2252551], ""type"": ""Point""}","44.2252551, -76.4962624"
7903,138 UNION ST,Queen's University,POLICY STUDIES BUILDING,"{""coordinates"": [-76.4974402, 44.2273727], ""type"": ""Point""}","44.2273727, -76.4974402"
8066,157 JOSEPH ST,Place of Worship,BIBLE BAPTIST CHURCH,"{""coordinates"": [-76.4947143, 44.2450326], ""type"": ""Point""}","44.2450326, -76.4947143"
7325,102 STUART ST,Museum,MUSEUM OF HEALTH CARE AT KINGSTON,"{""coordinates"": [-76.4922866, 44.2237766], ""type"": ""Point""}","44.2237766, -76.4922866"
7921,76 STUART ST,Museum,KINGSTON GENERAL HOSPITAL ARCHIVES,"{""coordinates"": [-76.4932337, 44.2237376], ""type"": ""Point""}","44.2237376, -76.4932337"
7730,993 PRINCESS ST SUITE 10,Radio Station,CKLC-FM 98.9 PURE COUNTRY,"{""coordinates"": [-76.513375, 44.2437387], ""type"": ""Point""}","44.2437387, -76.513375"
7446,170 QUEEN ST,Radio Station,CKWS FM 104.3 FRESH RADIO,"{""coordinates"": [-76.4861688, 44.2328335], ""type"": ""Point""}","44.2328335, -76.4861688"
7428,32 ADELAIDE ST,Baseball Field,FRONTENAC SCHOOL PARKETTE BASEBALL FIELD 1,"{""coordinates"": [-76.4930232, 44.2404832], ""type"": ""Point""}","44.2404832, -76.4930232"
8004,692 BAGOT ST,Baseball Field,MEGAFFIN PARK BASEBALL FIELD,"{""coordinates"": [-76.4871708, 44.2426937], ""type"": ""Point""}","44.2426937, -76.4871708"
8005,1180 WOODBINE RD,Baseball Field,WOODBINE PARK BASEBALL FIELD 2,"{""coordinates"": [-76.6041175, 44.2598866], ""type"": ""Point""}","44.2598866, -76.6041175"
7430,234 NORMAN ROGERS DR,Baseball Field,ST. THOMAS MORE ELEMENTARY SCHOOL BASEBALL FIELD,"{""coordinates"": [-76.5240141, 44.2335396], ""type"": ""Point""}","44.2335396, -76.5240141"
7703,20 CRANBROOK ST,Baseball Field,OUR LADY OF LOURDES ELEMENTARY SCHOOL BASEBALL FIELD,"{""coordinates"": [-76.5699212, 44.2205362], ""type"": ""Point""}","44.2205362, -76.5699212"
7704,346 COLLEGE ST,Baseball Field,COMPTON PARK BASEBALL FIELD,"{""coordinates"": [-76.5109823, 44.2341928], ""type"": ""Point""}","44.2341928, -76.5109823"
7600,40 ALBERT ST,Queen's University,MCNEILL HOUSE,"{""coordinates"": [-76.5000503, 44.2240219], ""type"": ""Point""}","44.2240219, -76.5000503"
7307,12 O'KILL ST,Queen's University,QUINTE THOUSAND ISLANDS LODGE,"{""coordinates"": [-76.4910362, 44.2232568], ""type"": ""Point""}","44.2232568, -76.4910362"
7905,67 UNIVERSITY AVE,Queen's University,ONTARIO HALL,"{""coordinates"": [-76.4950818, 44.2266392], ""type"": ""Point""}","44.2266392, -76.4950818"
7309,189 SYDENHAM ST,Gallery,H'ART STUDIO,"{""coordinates"": [-76.486888, 44.2329308], ""type"": ""Point""}","44.2329308, -76.486888"
7908,36 UNIVERSITY AVE,Gallery,AGNES ETHERINGTON ART CENTRE (GALLERY),"{""coordinates"": [-76.4960387, 44.2254727], ""type"": ""Point""}","44.2254727, -76.4960387"
7310,23 ONTARIO ST,Boat Ramp,AN GORTA MOR PARK BOAT RAMP,"{""coordinates"": [-76.4855559, 44.2238547], ""type"": ""Point""}","44.2238547, -76.4855559"
7447,170 COLBORNE ST,Television Station,C O G E C O,"{""coordinates"": [-76.4943147, 44.2349677], ""type"": ""Point""}","44.2349677, -76.4943147"
7149,500 O'CONNOR DR,Emergency Response Facility,EMERGENCY OPERATIONS CENTRE (EOC),"{""coordinates"": [-76.5671973, 44.259233], ""type"": ""Point""}","44.259233, -76.5671973"
7733,216 ONTARIO ST,Municipal Government Facility,KINGSTON CITY HALL,"{""coordinates"": [-76.4803711, 44.2298517], ""type"": ""Point""}","44.2298517, -76.4803711"
8035,1211 JOHN COUNTER BV,Municipal Government Facility,JCB BUILDING,"{""coordinates"": [-76.5085873, 44.2598919], ""type"": ""Point""}","44.2598919, -76.5085873"
7734,409 FRONT RD,Municipal Wastewater Treatment Plant,WEST WASTEWATER TREATMENT PLANT,"{""coordinates"": [-76.5519175, 44.214516], ""type"": ""Point""}","44.214516, -76.5519175"
8008,196 YONGE ST,Baseball Field,GARRIGAN PARK BASEBALL FIELD,"{""coordinates"": [-76.5192838, 44.2230236], ""type"": ""Point""}","44.2230236, -76.5192838"
8103,2 OAKRIDGE AVE,Baseball Field,OAKRIDGE PARK BASEBALL FIELD,"{""coordinates"": [-76.5118144, 44.2272881], ""type"": ""Point""}","44.2272881, -76.5118144"
7523,53 FOURTH AVE,Baseball Field,KIWANIS PARK BASEBALL FIELD,"{""coordinates"": [-76.5001885, 44.2464553], ""type"": ""Point""}","44.2464553, -76.5001885"
7524,1180 WOODBINE RD,Baseball Field,WOODBINE PARK BASEBALL FIELD 1,"{""coordinates"": [-76.6044055, 44.2589], ""type"": ""Point""}","44.2589, -76.6044055"
7818,836 MUIRFIELD CRES,Baseball Field,BEXLEY GATE BASEBALL FIELD,"{""coordinates"": [-76.561726, 44.2532496], ""type"": ""Point""}","44.2532496, -76.561726"
7819,1030 SUNNYSIDE RD,Baseball Field,CLOVERDALE PARK BASEBALL FIELD,"{""coordinates"": [-76.5487738, 44.2796394], ""type"": ""Point""}","44.2796394, -76.5487738"
7820,955 HUDSON DR,Baseball Field,HUDSON PARK BASEBALL FIELD,"{""coordinates"": [-76.5852169, 44.2442744], ""type"": ""Point""}","44.2442744, -76.5852169"
7525,53 FOURTH AVE,Splash Pad,RONALD LAVALLEE KIWANIS PARK SPLASH PAD,"{""coordinates"": [-76.5006164, 44.2457649], ""type"": ""Point""}","44.2457649, -76.5006164"
7606,70 CRAFTSMAN BLVD,Running Track,CFB NORTH FIELD TRACK,"{""coordinates"": [-76.4557761, 44.2476637], ""type"": ""Point""}","44.2476637, -76.4557761"
7313,1789 BATH RD,Running Track,FRONTENAC SECONDARY SCHOOL TRACK,"{""coordinates"": [-76.5780218, 44.2358739], ""type"": ""Point""}","44.2358739, -76.5780218"
7912,,Town,KEMPTVILLE,"{""coordinates"": [-75.6470093, 45.01703], ""type"": ""Point""}","45.01703, -75.6470093"
7326,2993 2 HWY,Museum,MACLACHLAN WOODWORKING MUSEUM,"{""coordinates"": [-76.3140067, 44.2963746], ""type"": ""Point""}","44.2963746, -76.3140067"
7327,35 CENTRE ST,Museum,BELLEVUE HOUSE NATIONAL HISTORIC SITE (MUSEUM),"{""coordinates"": [-76.5041402, 44.2230499], ""type"": ""Point""}","44.2230499, -76.5041402"
7153,135 RAILWAY ST,Energy Distribution,ELECTRICAL SUBSTATION,"{""coordinates"": [-76.4929593, 44.2485892], ""type"": ""Point""}","44.2485892, -76.4929593"
7736,196 HILLENDALE AV,Energy Distribution,ELECTRICAL SUBSTATION,"{""coordinates"": [-76.5262712, 44.2475006], ""type"": ""Point""}","44.2475006, -76.5262712"
8036,260 WILSON ST,Energy Distribution,ELECTRICAL SUBSTATION,"{""coordinates"": [-76.4880058, 44.2653159], ""type"": ""Point""}","44.2653159, -76.4880058"
8037,648 MACDONALD DR,Energy Distribution,ELECTRICAL SUBSTATION,"{""coordinates"": [-76.5065649, 44.2447304], ""type"": ""Point""}","44.2447304, -76.5065649"
7155,60 LAPPAN'S LN,Energy Distribution,ELECTRICAL SUBSTATION,"{""coordinates"": [-76.5102851, 44.2601592], ""type"": ""Point""}","44.2601592, -76.5102851"
7227,303 YORK ST,Arena,KINGSTON MEMORIAL CENTRE (ARENA),"{""coordinates"": [-76.4998295, 44.2391924], ""type"": ""Point""}","44.2391924, -76.4998295"
7230,140 RIDEAU ST,Basketball Court,RIVERVIEW PARK BASKETBALL COURT 1,"{""coordinates"": [-76.4831501, 44.2375216], ""type"": ""Point""}","44.2375216, -76.4831501"
7609,,Town,ELGIN,"{""coordinates"": [-76.2220166, 44.6080331], ""type"": ""Point""}","44.6080331, -76.2220166"
7611,,Town,SMITHS FALLS,"{""coordinates"": [-76.0210125, 44.8970316], ""type"": ""Point""}","44.8970316, -76.0210125"
7915,,Town,MERRICKVILLE-WOLFORD,"{""coordinates"": [-75.8380118, 44.9150309], ""type"": ""Point""}","44.9150309, -75.8380118"
7614,,Town,LANARK,"{""coordinates"": [-76.3650142, 45.0180295], ""type"": ""Point""}","45.0180295, -76.3650142"
7615,,Town,LANSDOWNE,"{""coordinates"": [-76.0180112, 44.4060302], ""type"": ""Point""}","44.4060302, -76.0180112"
7318,,Town,DELTA,"{""coordinates"": [-76.1230162, 44.6090328], ""type"": ""Point""}","44.6090328, -76.1230162"
7622,5 JORENE DR,Park,JORENE PARK,"{""coordinates"": [-76.573304, 44.2129654], ""type"": ""Point""}","44.2129654, -76.573304"
7329,201 CONACHER DR,Park,MARKERS ACRES PARK,"{""coordinates"": [-76.4899371, 44.2664927], ""type"": ""Point""}","44.2664927, -76.4899371"
7331,1920 MAYVIEW DR,Park,MAYVIEW PARK,"{""coordinates"": [-76.5538471, 44.3004515], ""type"": ""Point""}","44.3004515, -76.5538471"
7624,22 FAIRWAY HILLS CRES,Park,FAIRWAY HILLS,"{""coordinates"": [-76.5346735, 44.2316312], ""type"": ""Point""}","44.2316312, -76.5346735"
7949,914 15 HWY,Off-Leash Dog Park,MACLEAN TRAIL PARK (OFF-LEASH DOG PARK),"{""coordinates"": [-76.4608524, 44.2605743], ""type"": ""Point""}","44.2605743, -76.4608524"
7370,100 DAYS RD,Community Garden,LAKESIDE COMMUNITY GARDEN,"{""coordinates"": [-76.5668635, 44.2190087], ""type"": ""Point""}","44.2190087, -76.5668635"
7371,62 OAK ST,Community Garden,OAK ST COMMUNITY GARDEN,"{""coordinates"": [-76.5053577, 44.2492288], ""type"": ""Point""}","44.2492288, -76.5053577"
7372,41 DALGLEISH AV,Community Garden,MACLEAN PARK COMMUNITY GARDEN,"{""coordinates"": [-76.4554635, 44.2603552], ""type"": ""Point""}","44.2603552, -76.4554635"
7824,355 WATERLOO DR,Basketball Court,ST. MARGUERITE BOURGEOYS PUBLIC SCHOOL BASKETBALL,"{""coordinates"": [-76.5524876, 44.2531571], ""type"": ""Point""}","44.2531571, -76.5524876"
7234,361 ROOSEVELT DR,Basketball Court,J R HENDERSON PUBLIC SCHOOL BASKETBALL COURT 1,"{""coordinates"": [-76.5763444, 44.2286721], ""type"": ""Point""}","44.2286721, -76.5763444"
7235,2400 PERTH RD,Basketball Court,SHANNONS CORNERS BASKETBALL COURTS,"{""coordinates"": [-76.5016141, 44.3183589], ""type"": ""Point""}","44.3183589, -76.5016141"
8107,412 RIDEAU ST,Soccer Field,KATINGS SOCCER FIELD,"{""coordinates"": [-76.4853864, 44.2442416], ""type"": ""Point""}","44.2442416, -76.4853864"
7322,201 CONACHER DR,Outdoor Rink (Unstaffed),MARKERS ACRES PARK,"{""coordinates"": [-76.4895096, 44.2671195], ""type"": ""Point""}","44.2671195, -76.4895096"
7134,139 ORDNANCE ST,Parking Lot,ORDNANCE LOT,"{""coordinates"": [-76.4871961, 44.2351926], ""type"": ""Point""}","44.2351926, -76.4871961"
7335,4140 BATH RD,Park,COLLINS BAY OPEN SPACE,"{""coordinates"": [-76.6177679, 44.2373185], ""type"": ""Point""}","44.2373185, -76.6177679"
